Timestamp,DeviceName,AccountName,ActionType,FileName,FolderPath,SHA256,ProcessCommandLine
"May 4, 2026 10:46:54 AM",threat-hunt-lab,employee,ProcessCreated,firefox.exe,C:\Users\employee\Desktop\Tor Browser\Browser\firefox.exe,cc24a3b8e51a8301f65fe06335ec65a95b9076d4784dfbae0a6adac0f025bfaa,"""firefox.exe"" -contentproc -parentBuildID 20260427173000 -prefsHandle 2504:26436 -prefMapHandle 2508:276329 -ipcHandle 2540 -initialChannelId {8c5f20a1-836f-4193-8507-f3c8c14c5556} -parentPid 6712 -appDir ""C:\Users\employee\Desktop\Tor Browser\Browser\browser"" - 1 gpu"
"May 4, 2026 10:46:45 AM",threat-hunt-lab,employee,ProcessCreated,firefox.exe,C:\Users\employee\Desktop\Tor Browser\Browser\firefox.exe,cc24a3b8e51a8301f65fe06335ec65a95b9076d4784dfbae0a6adac0f025bfaa,firefox.exe
"May 4, 2026 10:46:45 AM",threat-hunt-lab,employee,ProcessCreated,firefox.exe,C:\Users\employee\Desktop\Tor Browser\Browser\firefox.exe,cc24a3b8e51a8301f65fe06335ec65a95b9076d4784dfbae0a6adac0f025bfaa,firefox.exe
"Apr 29, 2026 4:04:30 PM",threat-hunt-lab,johnnynet1,ProcessCreated,tor.exe,C:\Users\JohnnyNet1\Desktop\Tor Browser\Browser\TorBrowser\Tor\tor.exe,a028d058c4d49cf0df10fe6069e4c8fe177d8996414550c6f10c1a97ee24a620,"""tor.exe"" -f ""C:\Users\JohnnyNet1\Desktop\Tor Browser\Browser\TorBrowser\Data\Tor\torrc"" DataDirectory ""C:\Users\JohnnyNet1\Desktop\Tor Browser\Browser\TorBrowser\Data\Tor"" ClientOnionAuthDir ""C:\Users\JohnnyNet1\Desktop\Tor Browser\Browser\TorBrowser\Data\Tor\onion-auth"" --defaults-torrc ""C:\Users\JohnnyNet1\Desktop\Tor Browser\Browser\TorBrowser\Data\Tor\torrc-defaults"" GeoIPFile ""C:\Users\JohnnyNet1\Desktop\Tor Browser\Browser\TorBrowser\Data\Tor\geoip"" GeoIPv6File ""C:\Users\JohnnyNet1\Desktop\Tor Browser\Browser\TorBrowser\Data\Tor\geoip6"" +__ControlPort 127.0.0.1:9151 HashedControlPassword ********** +__SocksPort ""127.0.0.1:9150 ExtendedErrors IPv6Traffic PreferIPv6 KeepAliveIsolateSOCKSAuth"" __OwningControllerProcess 1236 DisableNetwork 1"
"Apr 29, 2026 4:04:28 PM",threat-hunt-lab,johnnynet1,ProcessCreated,firefox.exe,C:\Users\JohnnyNet1\Desktop\Tor Browser\Browser\firefox.exe,cc24a3b8e51a8301f65fe06335ec65a95b9076d4784dfbae0a6adac0f025bfaa,firefox.exe
"Apr 29, 2026 4:04:28 PM",threat-hunt-lab,johnnynet1,ProcessCreated,firefox.exe,C:\Users\JohnnyNet1\Desktop\Tor Browser\Browser\firefox.exe,cc24a3b8e51a8301f65fe06335ec65a95b9076d4784dfbae0a6adac0f025bfaa,firefox.exe
"Apr 29, 2026 4:00:27 PM",threat-hunt-lab,johnnynet1,ProcessCreated,firefox.exe,C:\Users\JohnnyNet1\Desktop\Tor Browser\Browser\firefox.exe,cc24a3b8e51a8301f65fe06335ec65a95b9076d4784dfbae0a6adac0f025bfaa,"""firefox.exe"" -contentproc -isForBrowser -prefsHandle 7188:29535 -prefMapHandle 7148:276329 -jsInitHandle 6540:242716 -parentBuildID 20260427173000 -ipcHandle 6384 -initialChannelId {5d207b35-b649-497c-a8c2-a0fe14ca7897} -parentPid 8800 -win32kLockedDown -appDir ""C:\Users\JohnnyNet1\Desktop\Tor Browser\Browser\browser"" - 20 tab"
"Apr 29, 2026 3:59:46 PM",threat-hunt-lab,johnnynet1,ProcessCreated,firefox.exe,C:\Users\JohnnyNet1\Desktop\Tor Browser\Browser\firefox.exe,cc24a3b8e51a8301f65fe06335ec65a95b9076d4784dfbae0a6adac0f025bfaa,"""firefox.exe"" -contentproc -isForBrowser -prefsHandle 6872:29535 -prefMapHandle 6876:276329 -jsInitHandle 6880:242716 -parentBuildID 20260427173000 -ipcHandle 6720 -initialChannelId {13442e64-c373-435e-a8a7-225cd39f228e} -parentPid 8800 -win32kLockedDown -appDir ""C:\Users\JohnnyNet1\Desktop\Tor Browser\Browser\browser"" - 19 tab"
"Apr 29, 2026 3:59:46 PM",threat-hunt-lab,johnnynet1,ProcessCreated,firefox.exe,C:\Users\JohnnyNet1\Desktop\Tor Browser\Browser\firefox.exe,cc24a3b8e51a8301f65fe06335ec65a95b9076d4784dfbae0a6adac0f025bfaa,"""firefox.exe"" -contentproc -isForBrowser -prefsHandle 6008:29535 -prefMapHandle 6000:276329 -jsInitHandle 6568:242716 -parentBuildID 20260427173000 -ipcHandle 6520 -initialChannelId {eb72bbde-270a-4756-bbec-c334e13745c4} -parentPid 8800 -win32kLockedDown -appDir ""C:\Users\JohnnyNet1\Desktop\Tor Browser\Browser\browser"" - 18 tab"
"Apr 29, 2026 3:59:44 PM",threat-hunt-lab,johnnynet1,ProcessCreated,firefox.exe,C:\Users\JohnnyNet1\Desktop\Tor Browser\Browser\firefox.exe,cc24a3b8e51a8301f65fe06335ec65a95b9076d4784dfbae0a6adac0f025bfaa,"""firefox.exe"" -contentproc -isForBrowser -prefsHandle 4100:29535 -prefMapHandle 5612:276329 -jsInitHandle 6168:242716 -parentBuildID 20260427173000 -ipcHandle 6092 -initialChannelId {20133ba3-e69b-47d3-b9ea-ae67682d15d2} -parentPid 8800 -win32kLockedDown -appDir ""C:\Users\JohnnyNet1\Desktop\Tor Browser\Browser\browser"" - 17 tab"
